Car_Image,Name,Model,In_Game_Price,car_source,stock_specs,Stock_Rating,Drive_Type,speed,handling,acceleration,launch,braking,Offroad,Top_Speed,0-60_Mph,0-100_Mph,car_perfs 6,car_source_1,car_source_2,Horse_Power,g-force
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_546.jpg?v=1,1966 Jaguar XJ13,CLASSIC RACERS,0,Autoshow,A,779.0,RWD,7.6,4.9,5.1,4.4,4.0,4.2,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,502,"2,557"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_254.jpg?v=1,1991 Jaguar Sport XJR-15,RETRO SUPERCARS,"500,000",Barn,S1,828.0,RWD,7.5,8.0,6.0,6.3,6.8,4.7,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,450,"2,315"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_255.jpg?v=1,1993 Jaguar XJ220,RETRO SUPERCARS,"350,000",Wheelspin,A,786.0,RWD,7.7,6.4,5.2,2.2,5.2,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,542,"3,241"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_547.jpg?v=1,1993 Jaguar XJ220S TWR,RETRO SUPERCARS,0,Autoshow,S1,848.0,RWD,8.2,6.8,6.4,2.7,6.0,4.6,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,680,"2,379"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_256.jpg?v=1,2010 Jaguar C-X75,MODERN SUPERCARS,"1,500,000",Autoshow,S1,880.0,AWD,8.1,7.8,9.4,10.0,8.0,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,890,"3,750"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_257.jpg?v=1,2012 Jaguar XKR-S,GT CARS,"100,000",Autoshow,A,756.0,RWD,7.5,6.1,4.9,5.1,4.3,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,542,"3,865"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_258.jpg?v=1,2015 Jaguar F-Type R Coupé,GT CARS,"110,000",Wheelspin,A,777.0,RWD,7.5,5.9,5.2,5.4,6.0,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,550,"3,638"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_260.jpg?v=1,2015 Jaguar XE-S,SUPER SALOONS,"57,000",Autoshow,B,671.0,RWD,6.8,5.5,4.7,4.8,3.7,4.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,340,"3,787"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_259.jpg?v=1,2015 Jaguar XFR-S,SUPER SALOONS,"110,000",Autoshow,A,728.0,RWD,7.5,5.7,5.0,5.2,4.2,4.6,204.6 Mph,3.9s,9.1s,0.94 g,Wheelspin,info_not_found,550,"4,380"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_562.jpg?v=1,2015 Jaguar XKR-S,TRACK TOYS,"250,000",Season Event,A,778.0,RWD,7.2,6.0,5.2,5.4,6.4,4.5,info_not_found,info_not_found,info_not_found,info_not_found,Festival Playlist,Forza Shop,542,"3,977"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_261.jpg?v=1,2016 Jaguar F-TYPE Project 7,TRACK TOYS,"190,000",Wheelspin,A,786.0,RWD,7.0,6.3,5.1,5.4,6.5,4.3,info_not_found,info_not_found,info_not_found,info_not_found,Accolade,info_not_found,567,"3,571"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_262.jpg?v=1,2017 Jaguar F-PACE S,SPORTS UTILITY HEROES,"55,000",Autoshow,B,674.0,AWD,6.0,5.0,5.4,4.8,3.8,6.5,164.1 Mph,5.1s,13.1s,0.92 g,Wheelspin,info_not_found,380,"4,015"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_263.jpg?v=1,2018 Jaguar I-PACE,SPORTS UTILITY HEROES,"87,000",Autoshow,A,705.0,AWD,4.5,4.9,4.5,4.7,3.7,5.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,394,"4,868"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_264.jpg?v=1,1976 Jeep CJ5 Renegade,PICK-UP & 4X4'S,"60,000",Autoshow,D,431.0,AWD,3.7,3.0,4.3,5.3,2.6,7.6,104.3 Mph,7.3s,23.0s,0.79 g,Wheelspin,info_not_found,151,"2,271"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_265.jpg?v=1,2012 Jeep Wrangler Rubicon,PICK-UP & 4X4'S,"50,000",Autoshow,D,463.0,AWD,4.6,3.1,4.0,3.2,2.4,8.0,127.1 Mph,6.7s,20.6s,0.78 g,Wheelspin,info_not_found,285,"4,132"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_266.jpg?v=1,2014 Jeep Grand Cherokee SRT,SPORTS UTILITY HEROES,"80,000",Autoshow,B,680.0,AWD,6.0,4.1,6.0,5.8,4.0,6.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,470,"5,150"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_267.jpg?v=1,2016 Jeep Trailcat,UNLIMITED OFFROAD,"75,000",Autoshow,A,744.0,AWD,6.2,3.9,5.5,4.1,4.0,10.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,707,"4,600"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_268.jpg?v=1,2018 Jeep Grand Cherokee Trackhawk,SPORTS UTILITY HEROES,"73,000",Autoshow,A,749.0,AWD,6.9,5.1,8.5,7.8,4.9,5.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,707,"5,350"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_269.jpg?v=1,2020 Jeep Gladiator Rubicon,PICK-UP & 4X4'S,"45,000",Autoshow,D,456.0,AWD,4.8,3.0,3.6,3.2,2.5,8.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,285,"5,073"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_270.jpg?v=1,2002 Koenigsegg CC8S,HYPERCARS,"400,000",Autoshow,S1,846.0,RWD,8.7,7.6,6.1,3.8,6.4,4.7,239.1 Mph,3.5s,7.1s,1.09 g,Wheelspin,info_not_found,564,"2,811"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_271.jpg?v=1,2008 Koenigsegg CCGT,EXTREME TRACK TOYS,"1,000,000",Wheelspin,S2,965.0,RWD,7.8,10.0,6.8,7.1,10.0,3.9,213.9 Mph,3.3s,5.9s,1.77 g,Season Event,Festival Playlist,610,"2,425"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_272.jpg?v=1,2015 Koenigsegg One:1,HYPERCARS,"2,800,000",Autoshow,S2,983.0,RWD,10.0,9.5,7.0,7.5,10.0,4.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,341","2,998"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_273.jpg?v=1,2016 Koenigsegg Regera,HYPERCARS,"1,900,000",Autoshow,S2,966.0,RWD,9.1,7.9,5.8,6.2,9.2,4.2,247.4 Mph,2.8s,5.1s,1.30 g,Wheelspin,Accolade,"1,500","3,589"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_274.jpg?v=1,2017 Koenigsegg Agera RS,HYPERCARS,"2,000,000",Autoshow,S2,980.0,RWD,10.0,9.7,7.0,7.6,9.7,4.3,275.4 Mph,2.8s,4.7s,1.33 g,Wheelspin,Forza Shop,"1,341","3,075"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_275.jpg?v=1,2020 Koenigsegg Jesko,HYPERCARS,"2,800,000",Autoshow,S2,971.0,RWD,10.0,10.0,6.9,7.4,9.0,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,"1,280","3,131"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_276.jpg?v=1,2013 KTM X-Bow R,TRACK TOYS,"105,000",Autoshow,S1,802.0,RWD,5.2,8.0,6.8,7.4,7.8,3.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,295,"1,786"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_277.jpg?v=1,1967 Lamborghini Miura P400,RARE CLASSICS,"1,000,000",Autoshow,B,625.0,RWD,5.9,4.9,3.8,2.7,3.1,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,350,"2,745"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_544.jpg?v=1,1973 Lamborghini Espada 400 GT,RETRO SUPERCARS,"110,000",Autoshow,C,597.0,RWD,5.8,4.7,4.1,3.1,3.0,5.1,159.4 Mph,6.5s,15.1s,0.85 g,info_not_found,info_not_found,350,"3,605"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_278.jpg?v=1,1986 Lamborghini LM 002,PICK-UP & 4X4'S,"180,000",Autoshow,C,562.0,AWD,5.3,3.3,2.9,1.8,3.2,8.7,142.1 Mph,6.7s,20.6s,0.83 g,Wheelspin,info_not_found,450,"5,952"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_279.jpg?v=1,1988 Lamborghini Countach LP5000 QV,RETRO SUPERCARS,"220,000",Autoshow,A,735.0,RWD,6.8,6.2,4.7,3.6,4.3,4.8,186.2 Mph,4.9s,11.9s,1.10 g,Wheelspin,info_not_found,455,"3,284"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_280.jpg?v=1,1997 Lamborghini Diablo SV,RETRO SUPERCARS,"174,000",Autoshow,A,763.0,RWD,7.7,6.2,5.2,4.2,4.9,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,530,"3,474"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_281.jpg?v=1,1999 Lamborghini Diablo GTR,EXTREME TRACK TOYS,"1,000,000",Mastery Tree,S1,881.0,RWD,7.8,9.0,6.8,5.9,7.8,4.1,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,590,"3,086"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_282.jpg?v=1,2008 Lamborghini Reventón,MODERN SUPERCARS,"1,375,000",Car Collection,S1,817.0,AWD,7.8,7.0,5.2,4.4,7.1,5.1,218.9 Mph,3.4s,7.8s,1.10 g,info_not_found,info_not_found,641,"4,015"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_283.jpg?v=1,2010 Lamborghini Murciélago LP 670-4 SV,MODERN SUPERCARS,"500,000",Autoshow,S1,818.0,AWD,7.8,7.2,5.2,4.5,6.9,5.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,661,"3,794"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_284.jpg?v=1,2011 Lamborghini Gallardo LP 570-4 Superleggera,MODERN SUPERCARS,"280,000",Accolade,S1,814.0,AWD,7.5,7.1,7.4,6.9,5.3,5.0,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,562,"3,298"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_285.jpg?v=1,2011 Lamborghini Sesto Elemento,EXTREME TRACK TOYS,"2,500,000",Autoshow,S2,936.0,AWD,7.8,10.0,10.0,10.0,10.0,4.6,214.7 Mph,2.5s,5.2s,1.69 g,Wheelspin,info_not_found,571,"2,202"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_500.jpg?v=1,2011 Lamborghini Sesto Elemento Forza Edition,EXTREME TRACK TOYS,"2,750,000",Wheelspin,S2,998.0,AWD,8.4,10.0,10.0,10.0,10.0,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,638,"2,039"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_552.jpg?v=1,2012 Lamborghini Aventador J,HYPERCARS,"2,700,000",Season Event,S1,839.0,AWD,7.9,7.1,7.7,7.0,7.1,5.1,216.1 Mph,2.8s,6.1s,1.14 g,Festival Playlist,Forza Shop,700,"3,816"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_286.jpg?v=1,2012 Lamborghini Aventador LP700-4,HYPERCARS,"380,000",Autoshow,S1,847.0,AWD,8.9,7.1,8.2,7.4,7.3,5.0,245.9 Mph,2.8s,6.5s,1.13 g,Wheelspin,info_not_found,700,"3,816"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_553.jpg?v=1,2012 Lamborghini Gallardo LP 570-4 Spyder Performante,MODERN SUPERCARS,"280,000",Season Event,A,797.0,AWD,7.1,6.8,6.7,6.3,6.6,5.1,195.9 Mph,3.9s,7.8s,1.00 g,Festival Playlist,Forza Shop,562,"3,618"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_287.jpg?v=1,2013 Lamborghini Veneno,HYPERCARS,"3,000,000",Autoshow,S2,910.0,AWD,8.2,9.4,8.8,8.1,9.7,4.6,224.1 Mph,2.7s,5.8s,1.66 g,Wheelspin,info_not_found,740,"3,629"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_288.jpg?v=1,2014 Lamborghini Huracán LP 610-4,MODERN SUPERCARS,"240,000",Autoshow,S1,838.0,AWD,7.8,7.1,7.8,7.4,7.1,5.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,602,"3,422"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_289.jpg?v=1,2016 Lamborghini Aventador Superveloce,HYPERCARS,"480,000",Autoshow,S1,872.0,AWD,8.5,7.9,8.7,8.0,8.1,5.0,237.2 Mph,2.7s,5.9s,1.26 g,Wheelspin,Accolade,740,"3,706"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_290.jpg?v=1,2016 Lamborghini Centenario LP 770-4,HYPERCARS,"2,300,000",Autoshow,S1,884.0,AWD,8.3,8.7,8.7,8.0,8.9,4.6,228.6 Mph,2.8s,5.4s,1.28 g,Wheelspin,info_not_found,759,"3,693"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_550.jpg?v=2,2018 Lamborghini Aventador SVJ,HYPERCARS,"500,000",Season Event,S1,889.0,AWD,8.0,8.6,8.3,7.6,8.2,4.7,222.7 Mph,2.8s,5.8s,1.28 g,Festival Playlist,Forza Shop,759,"3,607"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_291.jpg?v=1,2018 Lamborghini Huracán Performante,TRACK TOYS,"275,000",Autoshow,S1,874.0,AWD,7.6,8.2,9.8,10.0,7.9,4.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,630,"3,333"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_292.jpg?v=1,2019 Lamborghini Urus,SPORTS UTILITY HEROES,"150,000",Autoshow,A,767.0,AWD,7.1,5.6,6.1,5.1,6.2,6.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,641,"4,850"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_545.jpg?v=1,2020 Lamborghini Huracán EVO,MODERN SUPERCARS,"340,000",Autoshow,S1,851.0,AWD,7.3,7.7,9.3,10.0,7.4,4.6,203.4 Mph,6.4s,3.1s,1.13 g,info_not_found,info_not_found,630,"3,422"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_293.jpg?v=1,1972 Land Rover Series III,PICK-UP & 4X4'S,"20,000",Autoshow,D,100.0,AWD,2.6,3.0,1.6,2.3,2.0,7.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,69,"3,097"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_294.jpg?v=1,1973 Land Rover Range Rover,PICK-UP & 4X4'S,"50,000",Autoshow,D,274.0,AWD,3.3,3.1,2.3,3.5,2.5,7.8,94.9 Mph,13.9s,??s,0.74 g,Wheelspin,info_not_found,135,"3,800"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_295.jpg?v=1,1997 Land Rover Defender 90,PICK-UP & 4X4'S,"30,000",Autoshow,D,366.0,AWD,3.8,3.2,2.7,1.8,2.5,8.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,182,"3,902"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_296.jpg?v=1,2015 Land Rover Range Rover Sport SVR,SPORTS UTILITY HEROES,"133,000",Autoshow,A,722.0,AWD,6.5,4.0,6.0,6.2,4.1,7.2,178.2 Mph,4.3s,10.5s,0.92 g,Wheelspin,info_not_found,550,"5,148"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_297.jpg?v=1,2018 Land Rover Range Rover Velar First Edition,SPORTS UTILITY HEROES,"85,000",Autoshow,B,638.0,AWD,6.0,4.1,4.4,4.1,3.7,6.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,375,"4,676"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_298.jpg?v=1,2020 Land Rover Defender 110 X,SPORTS UTILITY HEROES,"80,000",Autoshow,C,534.0,AWD,5.4,3.1,4.7,6.0,2.9,7.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,395,"5,260"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_299.jpg?v=1,1997 Lexus SC300,RETRO SPORTS CARS,"25,000",Autoshow,C,555.0,RWD,5.6,5.1,4.0,3.1,3.0,5.5,152.5 Mph,7.4s,19.4s,0.87 g,Wheelspin,info_not_found,225,"3,560"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_300.jpg?v=1,2010 Lexus LFA,MODERN SUPERCARS,"500,000",Autoshow,S1,810.0,RWD,7.4,6.6,5.8,6.0,7.0,4.5,203.3 Mph,6.7s,7.8s,1.03 g,Wheelspin,Accolade,552,"3,263"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_301.jpg?v=1,2015 Lexus RC F,SUPER SALOONS,"75,000",Autoshow,A,741.0,RWD,6.7,5.9,5.0,5.2,5.2,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,467,"3,957"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_302.jpg?v=1,2014 Local Motors Rally Fighter,UNLIMITED OFFROAD,"100,000",Autoshow,A,716.0,RWD,6.0,3.8,4.5,3.6,4.0,10.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,430,"3,800"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_303.jpg?v=1,1969 Lola #6 Penske Sunoco T70 MkIIIB,CLASSIC RACERS,"850,000",Autoshow,S1,818.0,RWD,7.1,5.7,7.0,7.7,4.8,4.2,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,Accolade,460,"1,852"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_304.jpg?v=1,1971 Lotus Elan Sprint,CLASSIC SPORTS CARS,"57,000",Autoshow,D,443.0,RWD,4.6,4.0,3.5,2.5,2.4,4.9,126.8 Mph,8.4s,26.5s,0.81 g,Wheelspin,info_not_found,126,"1,640"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_305.jpg?v=1,1997 Lotus Elise GT1,RETRO SUPERCARS,"1,800,000",Autoshow,A,794.0,RWD,6.4,8.1,5.6,3.4,7.1,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,350,"2,425"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_306.jpg?v=1,1999 Lotus Elise Series 1 Sport 190,RETRO SPORTS CARS,"81,000",Autoshow,A,711.0,RWD,5.3,6.0,5.8,4.8,5.1,4.8,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,190,"1,477"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_307.jpg?v=1,2012 Lotus Exige S,MODERN SPORTS CARS,"85,000",Autoshow,A,754.0,RWD,6.4,6.3,6.5,6.2,5.4,4.8,176.8 Mph,4.0s,9.6s,1.01 g,Wheelspin,Accolade,345,"2,593"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_308.jpg?v=1,2016 Lotus 3-Eleven,TRACK TOYS,"150,000",Autoshow,S1,839.0,RWD,6.5,7.7,7.5,7.8,7.1,4.6,181.9 Mph,3.3s,7.0s,1.17 g,Wheelspin,info_not_found,410,"2,103"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_309.jpg?v=1,2020 Lotus Evija,HYPERCARS,"2,500,000",Autoshow,S2,994.0,AWD,7.6,7.9,7.6,8.5,10.0,3.9,0.0 Mph,2.7s,4.5s,1.29 g,Accolade,info_not_found,"1,973","3,704"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_557.jpg?v=1,1939 Maserati 8CTF,VINTAGE RACERS,"10,000,000",Season Event,B,657.0,RWD,6.7,3.9,3.8,3.2,2.9,4.0,178.6 Mph,4.5s,9.9s,0.87 g,Festival Playlist,Forza Shop,360,"1,764"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_310.jpg?v=1,2008 Maserati MC12 Versione Corsa,EXTREME TRACK TOYS,"2,500,000",Autoshow,S2,961.0,RWD,7.6,10.0,8.1,8.8,10.0,3.9,210.2 Mph,3.3s,5.8s,1.77 g,Wheelspin,info_not_found,756,"2,646"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_311.jpg?v=1,2010 Maserati Gran Turismo S,GT CARS,"156,000",Autoshow,A,702.0,RWD,6.9,6.0,5.4,4.8,4.5,5.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,432,"4,146"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_501.jpg?v=1,2010 Maserati Gran Turismo S Forza Edition,TRACK TOYS,"500,000",Wheelspin,S1,900.0,RWD,7.9,8.9,6.7,7.3,9.6,3.8,info_not_found,info_not_found,info_not_found,info_not_found,Season Event,Festival Playlist,603,"3,086"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_312.jpg?v=1,2017 Maserati Levante S,SPORTS UTILITY HEROES,"85,000",Autoshow,B,696.0,AWD,6.6,5.0,5.1,2.4,4.3,6.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,424,"4,649"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_313.jpg?v=1,1990 Mazda Savanna RX-7,RETRO SPORTS CARS,"25,000",Wheelspin,C,558.0,RWD,5.7,4.9,4.3,3.3,3.1,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Accolade,info_not_found,200,"2,981"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_314.jpg?v=1,1994 Mazda MX-5 Miata,RETRO SPORTS CARS,"25,000",Autoshow,D,445.0,RWD,4.5,4.5,3.4,2.3,2.5,4.9,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,128,"2,330"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_315.jpg?v=1,1997 Mazda RX-7,RETRO SPORTS CARS,"35,000",Autoshow,B,645.0,RWD,6.6,5.5,4.8,3.0,3.3,5.0,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,261,"2,831"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_316.jpg?v=1,2002 Mazda RX-7 Spirit R Type-A,RETRO SPORTS CARS,"30,000",Autoshow,B,687.0,RWD,6.5,5.7,5.0,3.5,4.1,5.0,178.7 Mph,5.1s,12.5s,0.96 g,Wheelspin,info_not_found,276,"2,800"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_317.jpg?v=1,2005 Mazda Mazdaspeed MX-5,RETRO SPORTS CARS,"25,000",Autoshow,C,587.0,RWD,5.1,5.5,3.4,3.8,3.5,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,178,"2,529"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_318.jpg?v=1,2011 Mazda RX-8 R3,MODERN SPORTS CARS,"27,000",Autoshow,B,624.0,RWD,5.8,5.5,4.6,3.8,3.7,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,232,"3,065"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_319.jpg?v=1,2013 Mazda MX-5,MODERN SPORTS CARS,"26,000",Autoshow,C,549.0,RWD,4.8,5.4,3.9,3.4,3.4,5.1,131.2 Mph,6.1s,17.3s,0.92 g,Wheelspin,info_not_found,167,"2,593"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_320.jpg?v=1,2016 Mazda MX-5,MODERN SPORTS CARS,"35,000",Autoshow,B,620.0,RWD,5.4,5.6,4.6,4.7,3.7,5.1,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,155,"2,310"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_321.jpg?v=1,1993 McLaren F1,RETRO SUPERCARS,"15,000,000",Wheelspin,S1,817.0,RWD,8.8,6.6,6.3,5.8,5.4,4.5,243.3 Mph,3.4s,7.7s,1.14 g,Season Event,Festival Playlist,627,"2,840"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_322.jpg?v=1,1997 McLaren F1 GT,RETRO SUPERCARS,"15,000,000",Autoshow,S1,866.0,RWD,8.4,8.2,6.2,5.8,7.0,4.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,618,"2,469"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_323.jpg?v=1,2013 McLaren P1,HYPERCARS,"1,350,000",Autoshow,S2,928.0,RWD,9.1,8.4,6.9,7.5,9.5,4.3,253.0 Mph,2.9s,5.2s,1.29 g,Wheelspin,info_not_found,903,"3,296"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_325.jpg?v=1,2015 McLaren 570S Coupé,MODERN SUPERCARS,"224,000",Autoshow,S1,824.0,RWD,7.3,6.9,6.3,4.4,7.1,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,562,"3,201"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_324.jpg?v=1,2015 McLaren 650S Coupé,MODERN SUPERCARS,"224,000",Autoshow,S1,824.0,RWD,7.6,7.2,6.8,4.8,7.5,4.6,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,562,"3,201"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_328.jpg?v=1,2018 McLaren 600LT Coupé,TRACK TOYS,"260,000",Autoshow,S1,868.0,RWD,7.4,7.7,6.7,5.3,7.8,4.3,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,591,"2,989"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_326.jpg?v=1,2018 McLaren 720S Coupé,MODERN SUPERCARS,"340,000",Car Collection,S1,899.0,RWD,8.4,7.7,6.9,7.6,8.8,4.5,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,info_not_found,710,"3,128"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_327.jpg?v=1,2018 McLaren Senna,HYPERCARS,"1,000,000",Autoshow,S2,934.0,RWD,8.0,9.3,7.2,7.8,10.0,4.2,222.5 Mph,2.7s,5.1s,1.33 g,info_not_found,info_not_found,789,"2,886"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_329.jpg?v=1,2019 McLaren 720S Spider,MODERN SUPERCARS,"340,000",Autoshow,S1,887.0,RWD,7.5,7.4,6.9,7.5,8.9,4.4,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,711,"3,236"
https://www.kudosprime.com/fh5/images/cars/side/fh5_car_330.jpg?v=1,2019 McLaren Speedtail,HYPERCARS,"2,250,000",Autoshow,S2,910.0,RWD,9.6,7.4,6.8,7.4,7.4,3.7,info_not_found,info_not_found,info_not_found,info_not_found,Wheelspin,info_not_found,"1,036","3,521"
